tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
382.00;972103805_0;116.86;9.69;201.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.5;181.00;wu_ns_to_ko.5;0;1398.55;0.94;0.00;46.70;car;;0;0.00
383.00;28706217_0;94.10;6.73;157.00;0.67;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.2;226.00;wu_as_to_sl.2;0;1976.75;0.92;0.00;25.47;car;;1;2.00
384.00;45494495_0;58.90;8.73;199.00;0.69;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_os.2;185.00;wu_ba_to_os.2;0;1647.96;0.88;0.00;16.01;car;;0;0.00
384.00;972103805_0;116.86;10.36;210.00;0.23;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.6;174.00;wu_ns_to_ko.6;0;1398.55;1.05;0.00;53.13;car;;0;0.00
386.00;41899283#1_0;148.70;8.21;82.00;0.37;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_as.0;304.00;wu_od_to_as.0;0;2382.09;0.77;0.00;25.09;car;;0;0.00
386.00;972103805_0;116.86;9.66;108.00;0.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.2;278.00;wu_od_to_ko.2;0;2307.67;0.98;0.00;54.89;car;;1;5.00
387.00;23156030#6_0;109.07;10.24;151.00;0.33;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.3;236.00;wu_ba_to_od.3;0;2315.50;1.01;0.00;28.45;car;;1;8.00
388.00;972103805_0;116.86;11.10;213.00;1.95;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.7;175.00;wu_ns_to_ko.7;0;1398.55;1.01;0.00;48.99;car;;1;8.00
389.00;972103805_0;116.86;12.09;227.00;0.33;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.8;162.00;wu_ns_to_ko.8;0;1398.55;1.13;0.00;50.94;car;;1;6.00
390.00;23142338#2_0;290.21;9.44;163.00;0.94;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ns.1;227.00;wu_os_to_ns.1;0;1665.91;0.90;0.00;47.83;car;;2;13.00
390.00;23156030#6_0;109.07;10.97;298.00;0.51;-45494495_0;5.10;0.00;tripinfo_wu_os_to_od.2;92.00;wu_os_to_od.2;0;865.51;1.00;0.00;13.66;car;;1;2.00
392.00;972103805_0;116.86;9.62;117.00;0.41;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.3;275.00;wu_od_to_ko.3;0;2307.67;0.93;0.00;40.26;car;;1;7.00
394.00;972103805_0;116.86;11.05;129.00;0.46;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.4;265.00;wu_od_to_ko.4;0;2307.67;1.07;0.00;59.82;car;;1;6.00
394.00;41899283#1_0;148.70;10.81;241.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.3;153.00;wu_ba_to_as.3;0;1430.78;0.98;0.00;20.99;car;;0;0.00
395.00;23156305_0;1264.14;12.06;49.00;1.99;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_gg.0;346.00;wu_od_to_gg.0;0;3669.96;1.11;0.00;45.93;car;;0;0.00
397.00;972103805_0;116.86;11.74;281.00;0.47;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.9;116.00;wu_as_to_ko.9;0;1102.39;1.08;0.00;23.42;car;;0;0.00
399.00;41899283#1_0;148.70;9.81;217.00;0.89;-45494495_0;5.10;0.00;tripinfo_wu_os_to_as.2;182.00;wu_os_to_as.2;0;1746.47;0.98;0.00;20.31;car;;1;2.00
399.00;972103805_0;116.86;13.09;290.00;0.83;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.10;109.00;wu_as_to_ko.10;0;1102.39;1.18;0.00;24.18;car;;0;0.00
400.00;23527526_0;253.75;10.59;211.00;0.24;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.4;189.00;wu_ba_to_gj.4;0;1755.68;0.96;0.00;22.94;car;;1;2.00
402.00;972103805_0;116.86;12.61;133.00;0.26;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.5;269.00;wu_od_to_ko.5;0;2307.67;1.20;0.00;85.56;car;;2;9.00
402.00;23527526_0;253.75;10.03;328.00;0.14;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.4;74.00;wu_as_to_gj.4;0;649.06;0.97;0.00;13.27;car;;0;0.00
403.00;23156390_0;1121.44;11.00;166.00;2.98;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.2;237.00;wu_os_to_br.2;0;2513.69;1.05;0.00;19.81;car;;0;0.00
407.00;972103805_0;116.86;9.00;157.00;1.41;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_ko.2;250.00;wu_ba_to_ko.2;0;2114.29;0.91;0.00;37.68;car;;2;8.00
409.00;972103805_0;116.86;10.80;126.00;0.54;-45494495_0;5.10;0.00;tripinfo_wu_os_to_ko.0;283.00;wu_os_to_ko.0;0;2045.29;1.07;0.00;98.85;car;;4;46.00
409.00;45494495_0;58.90;10.32;227.00;2.98;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.5;182.00;wu_as_to_os.5;0;1689.77;0.98;0.00;26.16;car;;1;7.00
410.00;28716808#1_0;754.74;10.14;293.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_kl.2;117.00;wu_as_to_kl.2;0;1207.92;1.01;0.00;8.92;car;;0;0.00
411.00;45494495_0;58.90;10.85;311.00;5.21;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_os.6;100.00;wu_od_to_os.6;0;969.96;1.02;0.00;13.98;car;;0;0.00
412.00;972103805_0;116.86;9.49;139.00;0.91;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.6;273.00;wu_od_to_ko.6;0;2307.67;0.96;0.00;44.97;car;;2;10.00
415.00;972103805_0;116.86;11.23;148.00;0.59;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ko.7;267.00;wu_od_to_ko.7;0;2307.67;1.03;0.00;54.13;car;;1;6.00
417.00;23527526_0;253.75;11.70;244.00;2.18;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.5;173.00;wu_ba_to_gj.5;0;1755.68;1.15;0.00;34.83;car;;0;0.00
418.00;41899283#1_0;148.70;9.62;255.00;0.91;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_as.4;163.00;wu_ba_to_as.4;0;1430.78;0.94;0.00;24.91;car;;1;8.00
